transaction_id,from_account,to_account,amount,timestamp,channel,device_id,ip_address,is_incoming,is_fraud,account_id,from_account_created_date,account_age_days,tx_hour,tx_dayofweek,is_new_beneficiary,prev_timestamp,last_tx_interval_seconds,rolling_tx_count_5,rolling_tx_sum_5,rolling_tx_mean_5,tx_count_last_1d
tx_9935,acc_373,acc_275,481.04,2025-08-13 02:21:02.240169,mobile_app,dev_373_0,4.190.173.171,0,0,acc_373,2023-12-11 05:59:29.537910,610,2,2,1,2025-08-08 02:47:14.240169,430428.0,5.0,1494.1999999999998,298.84,1
tx_8004,acc_301,acc_100,110.16,2025-08-13 02:28:20.240169,UPI,dev_301_0,145.37.23.130,0,0,acc_301,2024-11-12 12:00:50.548447,273,2,2,1,2025-08-08 08:22:55.240169,410725.0,5.0,1657.4299999999998,331.486,0
tx_10107,acc_379,merch_46,739.9,2025-08-13 02:47:51.240169,internet,dev_379_0,60.135.149.6,0,0,acc_379,2023-12-14 02:43:09.982851,608,2,2,1,2025-08-11 07:44:32.240169,154999.0,5.0,2412.82,482.564,0
tx_12472,acc_467,acc_211,507.52,2025-08-13 02:50:20.240169,UPI,dev_467_0,89.6.5.173,0,0,acc_467,2025-04-06 07:59:35.550241,128,2,2,1,2025-08-10 01:11:10.240169,265150.0,5.0,2778.2999999999993,555.6599999999999,0
tx_8997,acc_339,acc_211,368.53,2025-08-13 03:08:12.240169,API,dev_339_0,157.176.249.144,0,0,acc_339,2023-10-03 20:32:38.114321,679,3,2,1,2025-08-04 23:39:56.240169,703696.0,5.0,1755.2199999999998,351.044,0
tx_9597,acc_360,acc_354,252.82,2025-08-13 03:35:08.240169,mobile_app,dev_360_1,109.22.139.191,0,0,acc_360,2025-04-02 11:24:25.960577,132,3,2,1,2025-08-11 23:23:26.240169,101502.0,5.0,1869.8700000000001,373.97400000000005,0
tx_12473,acc_467,acc_87,751.5,2025-08-13 03:49:35.240169,ATM,dev_467_0,89.6.5.173,0,0,acc_467,2025-04-06 07:59:35.550241,128,3,2,1,2025-08-13 02:50:20.240169,3555.0,5.0,3121.9299999999994,624.3859999999999,0
tx_5376,acc_203,acc_249,785.09,2025-08-13 03:56:03.240169,internet,dev_203_1,82.146.213.88,0,0,acc_203,2024-05-28 19:23:35.183704,441,3,2,1,2025-08-12 17:11:28.240169,38675.0,5.0,3222.02,644.404,0
tx_12129,acc_454,acc_410,59.29,2025-08-13 04:02:19.240169,UPI,dev_454_0,59.108.172.8,0,0,acc_454,2024-05-07 08:08:40.753214,462,4,2,0,2025-08-08 03:26:29.240169,434150.0,5.0,2006.54,401.308,0
tx_9423,acc_354,merch_45,269.25,2025-08-13 04:09:35.240169,mobile_app,dev_354_0,28.63.81.207,0,0,acc_354,2023-12-01 17:52:00.198087,620,4,2,1,2025-08-12 17:44:15.240169,37520.0,5.0,2188.7,437.73999999999995,1
tx_5827,acc_221,acc_108,325.29,2025-08-13 04:13:51.240169,API,dev_221_0,60.79.227.227,0,0,acc_221,2025-04-24 12:44:20.538723,110,4,2,1,2025-08-08 03:52:38.240169,433273.0,5.0,3033.2599999999998,606.6519999999999,0
tx_13273,acc_497,acc_242,482.95,2025-08-13 04:18:30.240169,UPI,dev_497_0,108.14.225.49,0,0,acc_497,2024-12-01 03:24:44.860922,255,4,2,1,2025-08-11 14:16:47.240169,136903.0,5.0,2509.13,501.826,0
tx_4680,acc_176,acc_212,319.24,2025-08-13 04:31:14.240169,internet,dev_176_0,186.163.254.16,0,0,acc_176,2024-06-15 19:13:26.435518,423,4,2,1,2025-08-09 23:43:41.240169,276453.0,5.0,1647.19,329.438,0
tx_10352,acc_388,merch_21,696.56,2025-08-13 04:51:32.240169,UPI,dev_388_0,21.130.169.0,0,0,acc_388,2025-06-04 05:17:42.673690,69,4,2,1,2025-08-12 08:15:00.240169,74192.0,5.0,2411.41,482.282,1
tx_9835,acc_369,acc_223,682.24,2025-08-13 05:03:33.240169,mobile_app,dev_369_0,186.190.117.170,0,0,acc_369,2024-12-17 21:50:11.801873,238,5,2,1,2025-08-02 15:33:18.240169,912615.0,5.0,2904.1699999999996,580.834,0
tx_2661,acc_99,merch_73,353.09,2025-08-13 05:14:34.240169,API,dev_99_0,52.93.0.62,0,0,acc_99,2025-06-19 09:53:45.923003,54,5,2,1,2025-08-11 05:33:01.240169,171693.0,5.0,1840.8999999999999,368.17999999999995,1
tx_4448,acc_167,acc_451,537.71,2025-08-13 05:37:28.240169,internet,dev_167_1,200.227.93.238,0,0,acc_167,2024-04-09 08:36:23.000062,490,5,2,1,2025-08-08 08:51:50.240169,420338.0,5.0,1450.51,290.102,0
tx_2441,acc_91,merch_78,175.32,2025-08-13 05:47:59.240169,UPI,dev_91_0,57.222.1.14,0,0,acc_91,2025-04-21 03:51:05.991545,114,5,2,1,2025-08-12 17:01:19.240169,46000.0,5.0,1633.3799999999999,326.676,0
tx_9773,acc_367,merch_36,667.97,2025-08-13 05:53:05.240169,API,dev_367_1,98.139.181.78,0,0,acc_367,2024-01-11 11:29:22.489861,579,5,2,1,2025-08-04 02:00:11.240169,791574.0,5.0,2240.84,448.168,1
tx_13279,acc_497,acc_264,515.34,2025-08-13 06:10:24.240169,mobile_app,dev_497_0,148.55.187.208,0,0,acc_497,2024-12-01 03:24:44.860922,255,6,2,1,2025-08-13 04:18:30.240169,6714.0,5.0,2608.1400000000003,521.628,0
tx_5647,acc_214,acc_289,762.0,2025-08-13 06:19:15.240169,UPI,dev_214_0,110.21.66.118,0,0,acc_214,2025-08-20 16:29:54.060397,-8,6,2,1,2025-08-05 06:46:30.240169,689565.0,5.0,1803.08,360.616,0
tx_8814,acc_332,acc_426,699.25,2025-08-13 06:21:42.240169,UPI,dev_332_0,81.51.111.247,0,0,acc_332,2024-09-29 15:05:06.416217,317,6,2,1,2025-08-11 21:19:08.240169,118954.0,5.0,1928.9499999999998,385.78999999999996,0
tx_369,acc_15,merch_69,682.44,2025-08-13 06:23:17.240169,ATM,dev_15_1,210.133.45.128,0,0,acc_15,2025-06-21 19:13:13.524463,52,6,2,1,2025-08-11 19:22:38.240169,126039.0,5.0,2819.0600000000004,563.8120000000001,1
tx_6043,acc_228,acc_111,614.76,2025-08-13 06:24:42.240169,mobile_app,dev_228_0,124.115.89.172,0,0,acc_228,2024-08-25 12:52:07.011892,352,6,2,1,2025-08-08 12:54:12.240169,408630.0,5.0,2414.73,482.946,0
tx_6647,acc_251,acc_389,79.55,2025-08-13 06:28:02.240169,ATM,dev_251_1,5.134.27.58,0,0,acc_251,2024-05-17 14:47:34.521257,452,6,2,1,2025-08-02 13:22:59.240169,925503.0,5.0,1666.2799999999997,333.256,0
tx_11711,acc_439,acc_231,700.38,2025-08-13 06:48:32.240169,API,dev_439_0,29.24.65.41,0,0,acc_439,2024-11-03 22:04:52.204665,282,6,2,1,2025-08-11 20:34:02.240169,123270.0,5.0,2039.75,407.95,0
tx_2069,acc_77,acc_67,668.25,2025-08-13 07:05:42.240169,API,dev_77_0,158.10.153.120,0,0,acc_77,2025-09-07 17:56:55.392476,-26,7,2,1,2025-08-11 17:53:29.240169,133933.0,5.0,2383.17,476.634,0
tx_9276,acc_348,acc_37,795.06,2025-08-13 07:18:57.240169,UPI,dev_348_1,174.159.82.72,0,0,acc_348,2023-12-21 14:40:57.244244,600,7,2,1,2025-08-13 01:51:01.240169,19676.0,5.0,2130.41,426.082,0
tx_8771,acc_330,acc_109,354.69,2025-08-13 07:21:39.240169,mobile_app,dev_330_0,147.203.104.140,0,0,acc_330,2023-11-21 20:03:24.969830,630,7,2,1,2025-08-11 15:48:08.240169,142411.0,5.0,1465.6000000000001,293.12,1
tx_4043,acc_153,merch_0,199.5,2025-08-13 07:32:00.000000,mobile_app,dev_153_0,17.80.14.221,0,0,acc_153,2023-11-01 14:48:17.859828,650,7,2,0,2025-08-10 16:38:05.240169,226434.759831,5.0,1518.2899999999997,303.65799999999996,0
tx_11161,acc_418,merch_40,33.95,2025-08-13 07:53:21.240169,mobile_app,dev_418_0,128.152.114.30,0,0,acc_418,2024-01-07 20:23:27.144425,583,7,2,1,2025-08-03 10:15:00,855501.240169,5.0,1669.06,333.812,0
tx_6033,acc_227,merch_55,63.14,2025-08-13 08:15:00.000000,internet,dev_227_0,197.35.100.33,0,0,acc_227,2025-06-24 09:57:19.088336,49,8,2,0,2025-08-12 20:28:36.240169,42383.759831,5.0,1447.9399999999998,289.58799999999997,0
tx_5351,acc_202,merch_47,258.38,2025-08-13 08:25:00.000000,UPI,dev_202_0,193.66.243.199,0,0,acc_202,2024-05-17 05:33:24.975863,453,8,2,0,2025-08-10 02:55:18.240169,278981.759831,5.0,2027.8899999999999,405.578,0
tx_2738,acc_103,acc_443,467.72,2025-08-13 08:30:55.240169,API,dev_103_0,152.82.18.236,0,0,acc_103,2024-12-22 20:30:28.357429,233,8,2,1,2025-08-12 12:08:30.240169,73345.0,5.0,1737.8799999999999,347.57599999999996,1
tx_1247,acc_48,acc_411,223.37,2025-08-13 09:01:15.240169,UPI,dev_48_0,200.240.129.100,0,0,acc_48,2024-04-20 01:27:02.963766,480,9,2,1,2025-08-06 14:57:35.240169,583420.0,5.0,1517.31,303.462,0
tx_11444,acc_429,acc_138,543.4,2025-08-13 09:03:12.240169,API,dev_429_0,176.236.16.3,0,0,acc_429,2025-08-15 20:14:23.069882,-3,9,2,1,2025-08-12 01:11:11.240169,114721.0,5.0,1929.1599999999999,385.832,0
tx_6746,acc_254,merch_28,260.7,2025-08-13 09:19:08.240169,UPI,dev_254_1,27.127.13.231,0,0,acc_254,2024-07-25 02:33:28.100050,384,9,2,1,2025-08-09 17:57:33.240169,314495.0,5.0,2358.3,471.66,0
tx_7867,acc_295,merch_11,282.03,2025-08-13 09:39:00.000000,UPI,dev_295_0,148.11.60.59,0,0,acc_295,2024-11-22 11:00:41.396427,263,9,2,0,2025-08-11 12:52:20.240169,161199.759831,5.0,1293.43,258.68600000000004,0
tx_9019,acc_339,merch_28,648.03,2025-08-13 09:39:00.240169,UPI,dev_339_0,157.176.249.144,0,0,acc_339,2023-10-03 20:32:38.114321,679,9,2,1,2025-08-13 03:08:12.240169,23448.0,5.0,1920.15,384.03000000000003,0
tx_7573,acc_284,acc_310,248.08,2025-08-13 10:02:08.240169,ATM,dev_284_0,154.197.112.70,0,0,acc_284,2025-01-10 21:54:41.390490,214,10,2,1,2025-08-05 17:05:53.240169,665775.0,5.0,2295.7599999999998,459.15199999999993,0
tx_3816,acc_143,merch_52,400.63,2025-08-13 10:04:00.000000,UPI,dev_143_0,45.132.219.133,0,0,acc_143,2023-11-24 02:06:17.639178,628,10,2,0,2025-07-31 01:50:28.240169,1152811.759831,5.0,2655.7599999999998,531.1519999999999,0
tx_4225,acc_160,acc_473,411.34,2025-08-13 10:09:49.240169,internet,dev_160_0,23.63.215.51,0,0,acc_160,2024-06-16 06:23:16.670562,423,10,2,1,2025-08-06 23:44:55.240169,555894.0,5.0,2005.57,401.114,0
tx_8541,acc_321,acc_497,629.97,2025-08-13 10:17:19.240169,UPI,dev_321_0,59.123.26.239,0,0,acc_321,2025-05-24 15:50:49.853758,80,10,2,1,2025-08-10 15:19:34.240169,241065.0,5.0,1391.26,278.252,0
tx_3466,acc_130,merch_19,370.25,2025-08-13 10:18:00.000000,UPI,dev_130_0,29.196.49.97,0,0,acc_130,2024-12-10 14:17:45.749250,245,10,2,0,2025-08-11 07:20:01.240169,183478.759831,5.0,2769.33,553.866,0
tx_12350,acc_462,merch_45,281.06,2025-08-13 10:20:00.000000,mobile_app,dev_462_0,77.164.169.76,0,0,acc_462,2024-02-16 12:43:52.258760,543,10,2,0,2025-07-13 07:08:00,2689920.0,5.0,1673.67,334.73400000000004,0
tx_3305,acc_125,merch_70,244.33,2025-08-13 10:28:00.000000,internet,dev_125_0,212.161.72.175,0,0,acc_125,2024-06-07 10:09:19.813381,432,10,2,0,2025-08-06 17:37:33.240169,579026.759831,5.0,1408.3300000000002,281.66600000000005,0
tx_6207,acc_234,acc_118,379.97,2025-08-13 10:28:54.240169,ATM,dev_234_0,141.250.116.184,0,0,acc_234,2024-07-15 13:34:00.770644,393,10,2,1,2025-08-10 17:09:03.240169,235191.0,5.0,2488.2799999999997,497.65599999999995,0
tx_11816,acc_443,acc_206,97.48,2025-08-13 10:30:16.240169,API,dev_443_1,181.171.164.114,0,0,acc_443,2024-11-11 19:08:43.774441,274,10,2,1,2025-08-06 04:50:10.240169,625206.0,5.0,1535.66,307.132,0
tx_431,acc_17,acc_115,730.72,2025-08-13 10:32:28.240169,ATM,dev_17_0,5.155.245.22,0,0,acc_17,2024-04-26 22:34:29.346810,473,10,2,1,2025-08-06 00:48:06.240169,639862.0,5.0,2306.1099999999997,461.2219999999999,0
tx_2399,acc_89,merch_51,219.73,2025-08-13 10:39:00.000000,UPI,dev_89_0,99.124.177.68,0,0,acc_89,2024-11-16 22:09:27.743720,269,10,2,0,2025-08-05 12:42:14.240169,683805.759831,5.0,1990.44,398.088,0
tx_1395,acc_54,merch_15,29.77,2025-08-13 10:51:56.240169,UPI,dev_54_0,191.129.209.155,0,0,acc_54,2025-05-11 01:42:00.749358,94,10,2,1,2025-08-10 20:14:54.240169,225422.0,5.0,2164.13,432.826,2
tx_10496,acc_393,acc_49,690.96,2025-08-13 10:57:36.240169,internet,dev_393_0,97.155.22.163,0,0,acc_393,2024-01-13 07:02:58.844489,578,10,2,1,2025-08-10 16:25:20.240169,239536.0,5.0,2590.27,518.054,0
tx_12623,acc_473,acc_330,102.08,2025-08-13 11:06:32.240169,ATM,dev_473_0,25.200.23.247,0,0,acc_473,2023-12-20 08:28:46.132633,602,11,2,1,2025-08-11 18:43:50.240169,145362.0,5.0,1343.3999999999996,268.67999999999995,1
tx_5841,acc_221,merch_77,777.63,2025-08-13 11:18:32.240169,API,dev_221_0,60.79.227.227,0,0,acc_221,2025-04-24 12:44:20.538723,110,11,2,1,2025-08-13 04:13:51.240169,25481.0,5.0,3243.61,648.722,0
tx_7433,acc_280,merch_63,525.97,2025-08-13 11:25:20.240169,ATM,dev_280_0,191.182.84.245,0,0,acc_280,2024-09-01 19:27:06.712114,345,11,2,1,2025-08-09 06:46:34.240169,362326.0,5.0,1667.22,333.444,1
tx_12961,acc_486,merch_35,111.76,2025-08-13 11:37:00.000000,mobile_app,dev_486_0,101.95.178.25,0,0,acc_486,2024-09-17 07:27:10.433261,330,11,2,0,2025-08-11 10:10:50.240169,177969.759831,5.0,2378.0600000000004,475.6120000000001,0
tx_11475,acc_430,merch_27,601.0,2025-08-13 11:44:00.240169,ATM,dev_430_0,31.158.179.171,0,0,acc_430,2025-05-31 11:46:47.585738,73,11,2,1,2025-08-03 22:39:19.240169,824681.0,4.0,2162.69,540.6725,0
tx_7802,acc_294,merch_13,96.01,2025-08-13 11:49:46.240169,mobile_app,dev_294_0,153.31.112.228,0,0,acc_294,2024-07-03 12:06:24.587385,405,11,2,1,2025-08-11 14:38:11.240169,162695.0,5.0,828.35,165.67000000000002,0
tx_4817,acc_182,acc_264,698.42,2025-08-13 12:15:16.240169,internet,dev_182_0,174.89.162.53,0,0,acc_182,2025-04-18 11:05:13.539540,117,12,2,1,2025-08-11 04:20:53.240169,201263.0,5.0,2322.1,464.41999999999996,0
tx_10274,acc_385,acc_372,757.98,2025-08-13 12:16:09.240169,ATM,dev_385_0,36.73.236.129,0,0,acc_385,2024-02-27 17:08:24.049100,532,12,2,1,2025-08-09 06:58:16.240169,364673.0,5.0,2676.58,535.316,1
tx_4819,acc_182,merch_5,184.74,2025-08-13 12:17:18.240169,ATM,dev_182_0,174.89.162.53,0,0,acc_182,2025-04-18 11:05:13.539540,117,12,2,1,2025-08-13 12:15:16.240169,122.0,5.0,1925.8400000000001,385.168,0
tx_2209,acc_83,merch_77,185.92,2025-08-13 12:29:38.240169,API,dev_83_1,116.134.3.179,0,0,acc_83,2024-10-23 22:23:55.234951,293,12,2,1,2025-08-12 11:57:36.240169,88322.0,5.0,1420.9499999999998,284.18999999999994,2
tx_202,acc_8,merch_55,665.14,2025-08-13 12:33:46.240169,API,dev_8_0,148.35.174.181,0,0,acc_8,2025-05-09 04:36:48.890093,96,12,2,1,2025-08-08 14:21:17.240169,425549.0,5.0,2544.16,508.832,0
tx_3619,acc_136,merch_76,568.2,2025-08-13 12:49:33.240169,ATM,dev_136_0,183.60.177.254,0,0,acc_136,2024-03-29 08:28:01.566837,502,12,2,1,2025-08-06 09:02:00,618453.240169,5.0,2751.55,550.3100000000001,1
tx_3013,acc_113,acc_188,619.04,2025-08-13 13:02:05.240169,UPI,dev_113_0,178.226.95.98,0,0,acc_113,2025-01-01 08:22:32.016340,224,13,2,1,2025-08-11 07:27:57.240169,192848.0,5.0,1925.5699999999997,385.1139999999999,0
tx_11507,acc_432,acc_374,645.93,2025-08-13 13:16:29.240169,API,dev_432_0,137.131.141.243,0,0,acc_432,2024-08-05 11:24:04.490351,373,13,2,1,2025-08-13 01:44:26.240169,41523.0,5.0,3075.62,615.124,1
tx_11582,acc_435,acc_478,597.24,2025-08-13 13:19:08.240169,API,dev_435_0,176.145.144.144,0,0,acc_435,2025-04-22 12:59:24.589837,113,13,2,1,2025-08-10 04:32:00.240169,290828.0,5.0,1631.2399999999998,326.24799999999993,0
tx_6330,acc_239,merch_9,311.51,2025-08-13 13:22:44.240169,internet,dev_239_1,199.195.212.94,0,0,acc_239,2024-02-10 08:19:46.832005,550,13,2,1,2025-08-08 13:54:49.240169,430075.0,5.0,1869.04,373.808,1
tx_6735,acc_254,acc_185,84.21,2025-08-13 13:29:12.240169,API,dev_254_1,27.127.13.231,0,0,acc_254,2024-07-25 02:33:28.100050,384,13,2,1,2025-08-13 09:19:08.240169,15004.0,5.0,1965.51,393.102,0
tx_8021,acc_301,acc_200,667.4,2025-08-13 13:42:24.240169,API,dev_301_0,145.37.23.130,0,0,acc_301,2024-11-12 12:00:50.548447,274,13,2,1,2025-08-13 02:28:20.240169,40444.0,5.0,2015.71,403.142,0
tx_6114,acc_230,acc_478,68.48,2025-08-13 13:45:07.240169,UPI,dev_230_0,88.140.123.156,0,0,acc_230,2025-05-01 13:31:33.554745,104,13,2,1,2025-08-08 01:01:12.240169,477835.0,5.0,2254.0499999999997,450.80999999999995,1
tx_11092,acc_415,acc_163,653.45,2025-08-13 13:49:27.240169,internet,dev_415_1,201.157.18.179,0,0,acc_415,2024-06-04 08:25:47.934607,435,13,2,1,2025-07-24 07:41:10.240169,1750097.0,4.0,2551.34,637.835,0
tx_891,acc_35,merch_37,185.92,2025-08-13 13:56:20.240169,mobile_app,dev_35_0,73.138.26.254,0,0,acc_35,2024-01-23 11:00:31.052765,568,13,2,1,2025-08-12 10:26:39.240169,98981.0,5.0,2229.18,445.83599999999996,0
tx_9854,acc_370,acc_442,280.96,2025-08-13 14:08:13.240169,ATM,dev_370_1,58.219.153.49,0,0,acc_370,2024-03-04 03:40:53.547185,527,14,2,1,2025-08-12 17:46:37.240169,73296.0,5.0,1125.71,225.142,1
tx_2992,acc_112,acc_450,94.83,2025-08-13 14:10:20.240169,mobile_app,dev_112_0,136.192.253.177,0,0,acc_112,2024-12-03 12:15:19.288579,253,14,2,1,2025-08-09 16:42:25.240169,336475.0,5.0,1869.32,373.864,0
tx_2282,acc_85,merch_43,584.76,2025-08-13 14:33:57.240169,API,dev_85_0,172.146.63.82,0,0,acc_85,2024-08-18 01:48:08.033185,360,14,2,1,2025-08-12 23:12:33.240169,55284.0,5.0,1492.48,298.496,0
tx_5497,acc_208,merch_11,45.33,2025-08-13 14:35:32.240169,mobile_app,dev_208_0,92.210.155.40,0,0,acc_208,2025-04-08 08:09:47.764241,127,14,2,1,2025-08-12 08:10:00,109532.240169,5.0,1940.28,388.056,1
tx_1401,acc_54,merch_66,219.0,2025-08-13 14:41:48.240169,API,dev_54_0,184.223.188.12,0,0,acc_54,2025-05-11 01:42:00.749358,94,14,2,1,2025-08-13 10:51:56.240169,13792.0,5.0,1742.92,348.584,2
tx_12232,acc_457,merch_28,473.85,2025-08-13 14:42:20.240169,ATM,dev_457_0,115.105.229.175,0,0,acc_457,2024-10-15 22:45:10.841770,301,14,2,1,2025-08-11 22:48:17.240169,143643.0,5.0,2418.96,483.79200000000003,1
tx_11071,acc_414,acc_460,789.21,2025-08-13 14:45:42.240169,ATM,dev_414_0,50.156.236.47,0,0,acc_414,2024-06-26 22:38:11.412443,412,14,2,1,2025-08-11 11:08:49.240169,185813.0,5.0,2492.98,498.596,1
tx_11230,acc_421,acc_221,424.0,2025-08-13 14:51:53.240169,internet,dev_421_0,101.246.25.149,0,0,acc_421,2025-02-15 00:24:39.583800,179,14,2,1,2025-08-05 00:04:20.240169,744453.0,5.0,2329.2,465.84,0
tx_6839,acc_259,acc_478,599.85,2025-08-13 14:52:47.240169,ATM,dev_259_0,204.99.91.131,0,0,acc_259,2024-02-14 20:11:01.980385,545,14,2,1,2025-08-10 23:40:46.240169,227521.0,5.0,2738.6000000000004,547.72,0
tx_12482,acc_467,merch_28,235.78,2025-08-13 15:01:38.240169,UPI,dev_467_0,23.9.35.217,0,0,acc_467,2025-04-06 07:59:35.550241,129,15,2,1,2025-08-13 03:49:35.240169,40323.0,5.0,2576.3299999999995,515.2659999999998,0
tx_10708,acc_401,merch_77,269.64,2025-08-13 15:07:44.240169,internet,dev_401_0,26.194.213.239,0,0,acc_401,2024-11-19 13:31:03.201125,267,15,2,1,2025-08-12 04:30:07.240169,124657.0,5.0,1898.3799999999999,379.676,0
tx_8573,acc_322,acc_239,481.54,2025-08-13 15:13:06.240169,UPI,dev_322_0,6.71.132.143,0,0,acc_322,2024-05-23 13:51:16.947784,447,15,2,1,2025-08-12 18:35:07.240169,74279.0,5.0,1952.2000000000003,390.44000000000005,0
tx_10373,acc_389,merch_56,719.04,2025-08-13 15:25:43.240169,API,dev_389_0,51.101.64.156,0,0,acc_389,2023-10-26 10:33:47.953686,657,15,2,1,2025-08-06 23:23:24.240169,576139.0,5.0,2357.82,471.564,1
tx_4439,acc_167,acc_452,235.49,2025-08-13 15:27:33.240169,UPI,dev_167_1,165.151.230.132,0,0,acc_167,2024-04-09 08:36:23.000062,491,15,2,1,2025-08-13 05:37:28.240169,35405.0,5.0,1458.46,291.692,0
tx_6892,acc_261,acc_320,451.6,2025-08-13 15:50:41.240169,API,dev_261_0,6.75.35.92,0,0,acc_261,2025-01-04 02:08:30.843778,221,15,2,1,2025-08-09 13:38:43.240169,353518.0,5.0,1933.77,386.754,1
tx_7559,acc_284,acc_23,144.72,2025-08-13 16:12:04.240169,UPI,dev_284_0,161.46.246.16,0,0,acc_284,2025-01-10 21:54:41.390490,214,16,2,1,2025-08-13 10:02:08.240169,22196.0,5.0,2151.48,430.296,0
tx_254,acc_10,merch_69,402.18,2025-08-13 16:13:46.240169,API,dev_10_0,155.4.171.58,0,0,acc_10,2024-07-05 20:16:49.632313,403,16,2,1,2025-08-12 18:42:38.240169,77468.0,5.0,1734.93,346.986,0
tx_4936,acc_187,acc_109,714.53,2025-08-13 16:14:24.240169,ATM,dev_187_0,49.214.13.158,0,0,acc_187,2024-07-07 20:40:49.268739,401,16,2,1,2025-08-11 19:28:42.240169,161142.0,5.0,3030.16,606.0319999999999,1
tx_5398,acc_205,acc_92,81.07,2025-08-13 16:26:59.240169,internet,dev_205_0,89.42.225.70,0,0,acc_205,2024-09-25 07:10:16.052344,322,16,2,1,2025-08-12 02:45:02.240169,135717.0,5.0,1336.82,267.364,0
tx_7183,acc_271,merch_61,323.99,2025-08-13 16:38:01.240169,ATM,dev_271_0,23.76.232.225,0,0,acc_271,2025-09-02 23:35:48.557254,-21,16,2,1,2025-08-11 10:54:53.240169,193388.0,5.0,862.5600000000001,172.512,0
tx_11803,acc_443,acc_107,487.34,2025-08-13 16:56:07.240169,UPI,dev_443_0,180.27.180.31,0,0,acc_443,2024-11-11 19:08:43.774441,274,16,2,1,2025-08-13 10:30:16.240169,23151.0,5.0,1828.9,365.78000000000003,0
tx_5911,acc_224,acc_499,686.23,2025-08-13 17:00:29.240169,internet,dev_224_0,207.206.59.157,0,0,acc_224,2023-10-11 21:40:40.763649,671,17,2,1,2025-08-05 15:51:20.240169,695349.0,5.0,3017.7,603.54,0
tx_4827,acc_182,acc_236,695.18,2025-08-13 17:07:27.240169,ATM,dev_182_0,174.89.162.53,0,0,acc_182,2025-04-18 11:05:13.539540,117,17,2,1,2025-08-13 12:17:18.240169,17409.0,5.0,2486.06,497.212,0
tx_4593,acc_172,acc_165,245.83,2025-08-13 17:44:25.240169,internet,dev_172_0,95.253.51.177,0,0,acc_172,2024-01-08 03:47:24.453881,583,17,2,1,2025-08-11 16:07:20.240169,178625.0,5.0,1422.1299999999999,284.426,1
tx_2225,acc_83,acc_88,428.76,2025-08-13 17:57:39.240169,ATM,dev_83_1,17.11.98.191,0,0,acc_83,2024-10-23 22:23:55.234951,293,17,2,1,2025-08-13 12:29:38.240169,19681.0,5.0,1631.8400000000001,326.36800000000005,2
tx_1914,acc_72,acc_325,288.15,2025-08-13 18:00:01.240169,API,dev_72_0,159.105.157.225,0,0,acc_72,2024-11-11 14:15:43.134086,275,18,2,1,2025-08-08 04:15:45.240169,481456.0,5.0,2025.87,405.174,0
tx_11706,acc_439,acc_168,712.14,2025-08-13 18:00:48.240169,mobile_app,dev_439_0,29.24.65.41,0,0,acc_439,2024-11-03 22:04:52.204665,282,18,2,1,2025-08-13 06:48:32.240169,40336.0,5.0,2658.7400000000002,531.748,0
tx_370,acc_15,acc_99,329.83,2025-08-13 18:14:00.240169,internet,dev_15_0,210.133.45.128,0,0,acc_15,2025-06-21 19:13:13.524463,52,18,2,1,2025-08-13 06:23:17.240169,42643.0,5.0,2380.3500000000004,476.07000000000005,1
tx_1080,acc_40,merch_70,585.71,2025-08-13 18:20:25.240169,API,dev_40_0,149.49.143.54,0,0,acc_40,2024-03-20 10:15:13.220357,511,18,2,1,2025-08-10 08:02:13.240169,296292.0,5.0,2129.81,425.962,0
tx_12269,acc_459,merch_5,195.05,2025-08-13 18:21:09.240169,mobile_app,dev_459_0,215.205.110.159,0,0,acc_459,2024-01-08 15:13:13.369578,583,18,2,1,2025-08-12 09:33:06.240169,118083.0,5.0,1612.7199999999998,322.544,0
tx_12436,acc_466,merch_62,194.66,2025-08-13 18:28:12.240169,API,dev_466_0,204.217.93.151,0,0,acc_466,2025-03-17 19:25:00.085990,148,18,2,1,2025-07-31 14:20:43.240169,1138049.0,5.0,2647.53,529.5060000000001,0
tx_4296,acc_162,acc_28,105.25,2025-08-13 19:07:51.240169,ATM,dev_162_0,111.0.181.213,0,0,acc_162,2024-01-25 22:11:32.103489,565,19,2,1,2025-08-10 17:52:58.240169,263693.0,5.0,2028.12,405.62399999999997,0
tx_11134,acc_417,merch_42,81.84,2025-08-13 19:11:11.240169,internet,dev_417_0,65.67.114.255,0,0,acc_417,2025-04-14 12:26:56.905055,121,19,2,1,2025-08-10 22:49:38.240169,246093.0,5.0,1936.02,387.204,0
tx_5367,acc_203,acc_438,489.46,2025-08-13 19:27:20.240169,mobile_app,dev_203_1,207.88.87.7,0,0,acc_203,2024-05-28 19:23:35.183704,442,19,2,1,2025-08-13 03:56:03.240169,55877.0,5.0,3180.76,636.152,0
tx_3021,acc_114,acc_456,59.31,2025-08-13 19:36:07.240169,mobile_app,dev_114_0,223.107.76.35,0,0,acc_114,2025-03-28 20:51:34.237903,137,19,2,1,2025-08-07 10:10:56.240169,552311.0,5.0,1630.46,326.092,1
tx_892,acc_35,acc_301,275.82,2025-08-13 19:36:40.240169,internet,dev_35_0,73.138.26.254,0,0,acc_35,2024-01-23 11:00:31.052765,568,19,2,1,2025-08-13 13:56:20.240169,20420.0,5.0,2194.19,438.838,0
